proteins,NaN_prop_samples_with_targets,NaN_prop_all_samples,target,NaN_control,targeting_pert_ids
P49593,0.0,0.010638297872340425,False,False,
P49638,0.38461538461538464,0.39361702127659576,False,False,
P49641,0.8333333333333334,0.8404255319148937,False,True,
P49642,0.0,0.0,False,False,
P49643,0.0,0.0,False,False,
P49662,0.02564102564102564,0.02127659574468085,False,False,
P49674,0.02564102564102564,0.0425531914893617,False,False,
P49711,0.28205128205128205,0.2872340425531915,False,False,
P49720,0.0,0.0,False,False,
P49721,0.0,0.0,False,False,
P49736,0.0,0.0,False,False,
P49746,0.9871794871794872,0.9893617021276596,False,True,
P49747,0.6025641025641025,0.5957446808510638,False,False,
P49748,0.0,0.0,False,False,
P49750,0.0,0.0,False,False,
P49753,0.9871794871794872,0.9893617021276596,False,True,
P49754,0.02564102564102564,0.031914893617021274,False,False,
P49755,0.0,0.0,False,False,
P49756,0.0,0.0,False,False,
P49757,0.0,0.0,False,False,
P49759,0.4230769230769231,0.40425531914893614,False,True,
P49760,0.1794871794871795,0.18085106382978725,False,False,
P49761,0.0,0.0,False,False,
P49765,0.7435897435897436,0.7340425531914894,False,False,
P49768,0.10256410256410256,0.0851063829787234,False,False,
P49770,0.0,0.0,False,False,
P49773,0.0,0.0,False,False,
P49788,0.9871794871794872,0.9893617021276596,False,True,
P49789,0.01282051282051282,0.010638297872340425,False,False,
P49790,0.0,0.0,False,False,
P49792,0.0,0.0,False,False,
P49796,0.0,0.010638297872340425,False,False,
P49810,0.10256410256410256,0.13829787234042554,False,False,
P49815,0.0,0.0,False,False,
P49821,0.0,0.0,False,False,
P49840,0.0,0.0,False,False,
P49841,0.0,0.0,False,False,
P49842,0.02564102564102564,0.031914893617021274,False,False,
P49848,0.02564102564102564,0.02127659574468085,False,False,
P49862,0.1282051282051282,0.1595744680851064,False,False,
P49902,0.0,0.0,False,False,
P49903,0.0,0.0,False,False,
P49914,0.038461538461538464,0.0425531914893617,False,False,
P49915,0.0,0.0,False,False,
P49916,0.0,0.0,False,False,
P49917,0.0,0.0,False,False,
P49918,0.3974358974358974,0.3829787234042553,False,False,
P49959,0.0,0.0,False,False,
P50053,0.3717948717948718,0.40425531914893614,False,True,
P50148,0.01282051282051282,0.010638297872340425,False,False,
P50151,0.5897435897435898,0.5957446808510638,False,True,
P50213,0.0,0.0,False,False,
P50225,0.0,0.0,False,False,
P50226,0.8717948717948718,0.8936170212765957,False,True,
P50238,0.0,0.0,False,False,
P50281,0.0641025641025641,0.06382978723404255,False,False,
P50336,0.0,0.0,False,False,
P50395,0.0,0.0,False,False,
P50402,0.0,0.0,False,False,
P50416,0.0,0.0,False,False,
P50440,0.9871794871794872,0.9893617021276596,False,True,
P50452,0.02564102564102564,0.02127659574468085,False,False,
P50453,0.0,0.0,False,False,
P50454,0.0,0.0,False,False,
P50479,0.9615384615384616,0.9574468085106383,False,True,
P50502,0.0,0.0,False,False,
P50542,0.0,0.0,False,False,
P50548,0.07692307692307693,0.0851063829787234,False,False,
P50552,0.0,0.0,False,False,
P50570,0.0,0.0,False,False,
P50579,0.0,0.0,False,False,
P50583,0.0,0.0,False,False,
P50613,0.0,0.0,False,False,
P50747,0.01282051282051282,0.010638297872340425,False,False,
P50748,0.01282051282051282,0.010638297872340425,False,False,
P50750,0.0,0.0,False,False,
P50851,0.0,0.0,False,False,
P50895,0.01282051282051282,0.031914893617021274,False,False,
P50897,0.0,0.0,False,False,
P50914,0.0,0.0,False,False,
P50990,0.0,0.0,False,False,
P50991,0.0,0.0,False,False,
P50993,0.6794871794871795,0.6276595744680851,False,False,
P50995,0.0,0.0,False,False,
P51003,0.0,0.0,False,False,
P51114,0.0,0.0,False,False,
P51116,0.0,0.0,False,False,
P51148,0.0,0.0,False,False,
P51149,0.0,0.0,False,False,
P51151,0.0,0.0,False,False,
P51153,0.0,0.0,False,False,
P51157,0.0,0.0,False,False,
P51159,0.0,0.0,False,False,
P51178,0.1282051282051282,0.13829787234042554,False,False,
P51397,0.9230769230769231,0.925531914893617,False,True,
P51398,0.0,0.0,False,False,
P51452,0.0,0.0,False,False,
P51511,0.01282051282051282,0.010638297872340425,False,False,
P51513,0.8461538461538461,0.8723404255319149,False,True,
P51530,0.20512820512820512,0.22340425531914893,False,True,
P51531,0.01282051282051282,0.02127659574468085,False,False,
P51532,0.0,0.0,False,False,
P51553,0.0,0.0,False,False,
P51570,0.0,0.0,False,False,
P51571,0.0,0.0,False,False,
P51572,0.0,0.0,False,False,
P51580,0.0,0.0,False,False,
P51608,0.0,0.0,False,False,
P51610,0.0,0.0,False,False,
P51617,0.0,0.0,False,False,
P51648,0.0,0.0,False,False,
P51649,0.0,0.0,False,False,['510']
P51659,0.0,0.0,False,False,
P51665,0.0,0.0,False,False,
P51668,0.0,0.0,False,False,
P51687,0.0,0.0,False,False,
P51688,0.0,0.0,False,False,
P51689,0.9615384615384616,0.9574468085106383,False,True,
P51692,0.6282051282051282,0.5957446808510638,False,False,
P51784,0.0,0.0,False,False,
P51788,0.05128205128205128,0.05319148936170213,False,False,
P51790,0.5256410256410257,0.5425531914893617,False,True,
P51798,0.01282051282051282,0.010638297872340425,False,False,
P51805,0.14102564102564102,0.14893617021276595,False,False,
P51808,0.19230769230769232,0.22340425531914893,False,False,
P51809,0.0,0.0,False,False,
P51812,0.0,0.0,False,False,
P51817,0.9358974358974359,0.9361702127659575,False,True,
P51825,0.01282051282051282,0.010638297872340425,False,False,
P51854,0.08974358974358974,0.09574468085106383,False,False,
P51857,0.9871794871794872,0.9787234042553191,False,True,
P51858,0.0,0.0,False,False,
P51884,0.717948717948718,0.7127659574468085,False,False,
P51911,0.9102564102564102,0.8936170212765957,False,True,
P51946,0.0,0.0,False,False,
P51948,0.0,0.0,False,False,
P51956,0.38461538461538464,0.3723404255319149,False,False,
P51957,0.07692307692307693,0.09574468085106383,False,False,
P51970,0.0,0.0,False,False,
P51991,0.0,0.0,False,False,
P52209,0.0,0.0,False,False,['537']
P52272,0.0,0.0,False,False,
P52292,0.0,0.0,False,False,
P52294,0.05128205128205128,0.06382978723404255,False,False,
P52298,0.0,0.0,False,False,
P52306,0.0,0.0,False,False,
P52434,0.0,0.0,False,False,
P52435,0.01282051282051282,0.010638297872340425,False,False,
P52564,0.9871794871794872,0.9893617021276596,False,True,
P52565,0.0,0.0,False,False,
P52566,0.7948717948717948,0.8191489361702128,False,True,
P52594,0.0,0.0,False,False,
P52597,0.0,0.0,False,False,
P52630,0.0,0.0,False,False,
P52655,0.16666666666666666,0.1702127659574468,False,False,
P52657,0.9743589743589743,0.9680851063829787,False,True,
P52701,0.0,0.0,False,False,
P52732,0.0,0.0,False,False,
P52735,0.0,0.0,False,False,
P52739,0.8076923076923077,0.8297872340425532,False,True,
P52747,0.7692307692307693,0.7659574468085106,False,True,
P52756,0.0,0.0,False,False,
P52758,0.0,0.0,False,False,
P52788,0.0,0.0,False,False,
P52789,0.0,0.0,False,False,
P52790,0.038461538461538464,0.05319148936170213,False,False,
P52799,0.4358974358974359,0.44680851063829785,False,False,
P52815,0.0,0.0,False,False,
P52824,0.01282051282051282,0.02127659574468085,False,False,
P52848,0.23076923076923078,0.23404255319148937,False,False,
P52888,0.0,0.0,False,False,
P52895,0.6282051282051282,0.6276595744680851,False,False,
P52907,0.0,0.0,False,False,
P52926,0.7307692307692307,0.7340425531914894,False,True,
P52943,0.0,0.0,False,False,
P52948,0.0,0.0,False,False,
P53004,0.0,0.0,False,False,
P53007,0.0,0.0,False,False,
P53041,0.0,0.0,False,False,
P53350,0.02564102564102564,0.02127659574468085,False,False,
P53355,0.7692307692307693,0.7872340425531915,False,True,
P53365,0.0,0.0,False,False,
P53367,0.0,0.0,False,False,
P53370,0.0,0.010638297872340425,False,False,
P53384,0.0,0.0,False,False,
P53396,0.0,0.0,False,False,
P53420,0.48717948717948717,0.48936170212765956,False,True,
P53582,0.0,0.0,False,False,
P53597,0.0,0.0,False,False,
P53602,0.0,0.0,False,False,
P53609,0.01282051282051282,0.010638297872340425,False,False,
P53611,0.0,0.010638297872340425,False,False,
P53618,0.0,0.0,False,False,
P53621,0.0,0.0,False,False,
P53634,0.0,0.0,False,False,
P53667,0.0641025641025641,0.05319148936170213,False,False,
P53671,0.02564102564102564,0.02127659574468085,False,False,
P53675,0.02564102564102564,0.031914893617021274,False,False,
P53677,0.0,0.0,False,False,
P53680,0.0,0.0,False,False,
P53701,0.0,0.0,False,False,
P53778,0.19230769230769232,0.1702127659574468,False,False,
P53779,0.01282051282051282,0.02127659574468085,False,False,
P53801,0.0,0.0,False,False,
P53803,0.0,0.0,False,False,
P53804,0.38461538461538464,0.39361702127659576,False,False,
P53805,0.7948717948717948,0.8191489361702128,False,True,
P53814,0.0,0.0,False,False,
P53985,0.0,0.0,False,False,
P53990,0.0,0.0,False,False,
P53992,0.0,0.0,False,False,
P53999,0.0,0.0,False,False,
P54098,0.0,0.0,False,False,
P54105,0.0,0.0,False,False,
P54132,0.0,0.0,False,False,
P54136,0.0,0.0,False,False,
P54198,0.0641025641025641,0.07446808510638298,False,False,
P54252,0.0,0.0,False,False,
P54253,0.08974358974358974,0.10638297872340426,False,False,
P54259,0.6153846153846154,0.6276595744680851,False,True,
P54274,0.3333333333333333,0.3829787234042553,False,True,
P54277,0.9102564102564102,0.8829787234042553,False,False,
P54278,0.8717948717948718,0.8936170212765957,False,True,
P54284,0.07692307692307693,0.09574468085106383,False,True,
P54289,0.9102564102564102,0.9148936170212766,False,True,
P54577,0.0,0.0,False,False,
P54578,0.0,0.0,False,False,
P54619,0.0,0.0,False,False,
P54646,0.6282051282051282,0.5957446808510638,False,False,
P54652,0.07692307692307693,0.09574468085106383,False,False,
P54709,0.0,0.0,False,False,
P54725,0.0,0.0,False,False,
P54727,0.0,0.0,False,False,
P54753,0.07692307692307693,0.11702127659574468,False,False,
P54760,0.0,0.0,False,False,
P54764,0.9615384615384616,0.9574468085106383,False,True,
P54802,0.0641025641025641,0.06382978723404255,False,False,
P54803,0.6025641025641025,0.5957446808510638,False,True,
P54819,0.0,0.0,False,False,
P54868,0.02564102564102564,0.031914893617021274,False,False,
P54886,0.0,0.0,False,False,
P54920,0.0,0.0,False,False,
P55010,0.0,0.0,False,False,
P55011,0.0,0.0,False,False,
P55036,0.0,0.0,False,False,
P55039,0.0,0.0,False,False,
P55040,1.0,0.9893617021276596,False,True,
P55055,0.8589743589743589,0.8297872340425532,False,True,
P55058,0.6666666666666666,0.6595744680851063,False,False,
P55060,0.0,0.0,False,False,
P55061,0.01282051282051282,0.010638297872340425,False,False,
P55072,0.0,0.0,False,False,
P55081,0.0,0.0,False,False,
P55082,0.9743589743589743,0.9787234042553191,False,True,
P55084,0.0,0.0,False,False,
P55145,0.0,0.0,False,False,
P55160,0.11538461538461539,0.10638297872340426,False,False,
P55196,0.0,0.0,False,False,
P55197,0.15384615384615385,0.1595744680851064,False,False,
P55198,0.9615384615384616,0.9680851063829787,False,True,
P55199,0.02564102564102564,0.02127659574468085,False,False,
P55201,0.4230769230769231,0.40425531914893614,False,False,
P55209,0.0,0.0,False,False,
P55210,0.0,0.0,False,False,
P55211,0.32051282051282054,0.3617021276595745,False,False,
P55212,0.0,0.0,False,False,
P55263,0.0,0.0,False,False,
P55265,0.0,0.0,False,False,
P55268,0.01282051282051282,0.010638297872340425,False,False,
P55273,0.717948717948718,0.7340425531914894,False,True,
P55285,0.8717948717948718,0.8723404255319149,False,False,
P55287,1.0,0.9893617021276596,False,True,
P55290,0.7564102564102564,0.776595744680851,False,False,
P55317,0.9871794871794872,0.9893617021276596,False,True,
P55327,0.0,0.0,False,False,
P55345,0.10256410256410256,0.09574468085106383,False,False,
P55347,0.5641025641025641,0.6063829787234043,False,False,
P55735,0.01282051282051282,0.010638297872340425,False,False,
P55769,0.0,0.0,False,False,
P55786,0.0,0.0,False,False,
P55789,0.0,0.0,False,False,
P55795,0.0,0.0,False,False,
P55809,0.0,0.0,False,False,
P55854,0.9743589743589743,0.9787234042553191,False,True,
P55884,0.0,0.0,False,False,
P55957,0.0,0.0,False,False,
P56134,0.01282051282051282,0.010638297872340425,False,False,
P56181,0.07692307692307693,0.0851063829787234,False,False,
P56182,0.0,0.0,False,False,
P56192,0.0,0.0,False,False,
P56199,0.9230769230769231,0.9042553191489362,False,True,
P56211,0.46153846153846156,0.4787234042553192,False,True,
P56270,0.8333333333333334,0.851063829787234,False,True,
P56277,0.4358974358974359,0.43617021276595747,False,False,
P56282,0.0,0.010638297872340425,False,False,
P56377,0.01282051282051282,0.010638297872340425,False,False,
P56381,0.3076923076923077,0.30851063829787234,False,False,
P56385,0.0,0.0,False,False,
P56524,0.5641025641025641,0.5531914893617021,False,True,
P56537,0.0,0.0,False,False,
P56545,0.0,0.0,False,False,
P56556,0.0,0.0,False,False,
P56589,0.0,0.010638297872340425,False,False,
P56693,0.02564102564102564,0.031914893617021274,False,False,
P56937,0.20512820512820512,0.22340425531914893,False,True,
P56945,0.02564102564102564,0.02127659574468085,False,False,
P56962,0.0,0.0,False,False,
P57057,0.6794871794871795,0.7127659574468085,False,True,
P57071,0.5641025641025641,0.5638297872340425,False,False,
P57076,0.01282051282051282,0.010638297872340425,False,False,
P57078,0.7948717948717948,0.7978723404255319,False,True,
P57081,0.01282051282051282,0.010638297872340425,False,False,
P57088,0.0,0.0,False,False,
P57105,0.0,0.0,False,False,
P57678,0.0,0.0,False,False,
P57721,0.01282051282051282,0.02127659574468085,False,False,
P57723,0.47435897435897434,0.4787234042553192,False,True,
P57729,0.0,0.0,False,False,
P57735,0.0,0.0,False,False,
P57737,0.0,0.0,False,False,
P57740,0.0,0.0,False,False,
P57764,0.01282051282051282,0.010638297872340425,False,False,
P57768,0.3076923076923077,0.35106382978723405,False,True,
P57772,0.0,0.0,False,False,
P58004,0.01282051282051282,0.010638297872340425,False,False,
P58107,0.0,0.0,False,False,
P58340,0.8205128205128205,0.8404255319148937,False,True,
P58546,0.0,0.0,False,False,
P58557,0.05128205128205128,0.05319148936170213,False,False,
P59923,0.23076923076923078,0.20212765957446807,False,False,
P59998,0.0,0.0,False,False,
P60002,0.05128205128205128,0.06382978723404255,False,False,
P60033,0.01282051282051282,0.010638297872340425,False,False,
P60174,0.0,0.0,False,False,
P60228,0.0,0.0,False,False,
P60468,0.34615384615384615,0.3191489361702128,False,True,
P60484,0.01282051282051282,0.02127659574468085,False,False,
P60510,0.0,0.0,False,False,
P60520,0.0,0.0,False,False,
P60602,0.8076923076923077,0.8191489361702128,False,True,
P60604,0.01282051282051282,0.02127659574468085,False,False,
P60660,0.0,0.0,False,False,
P60709,0.0,0.0,False,False,
P60763,0.3974358974358974,0.4148936170212766,False,True,
P60842,0.0,0.0,False,False,
P60866,0.0,0.0,False,False,
P60880,0.9871794871794872,0.9893617021276596,False,True,
P60891,0.0,0.0,False,False,
P60900,0.0,0.0,False,False,
P60903,0.0,0.0,False,False,
P60953,0.0,0.0,False,False,
P60981,0.0,0.0,False,False,
P60983,0.0,0.0,False,False,
P60985,0.01282051282051282,0.02127659574468085,False,False,
P61006,0.0,0.0,False,False,
P61009,0.0,0.0,False,False,
P61011,0.0,0.0,False,False,
P61018,0.0,0.0,False,False,
P61019,0.0,0.0,False,False,
P61020,0.01282051282051282,0.010638297872340425,False,False,
P61024,0.0,0.0,False,False,['506']
P61026,0.0,0.0,False,False,
P61077,0.0,0.0,False,False,
P61081,0.0,0.0,False,False,
P61086,0.0,0.0,False,False,
P61088,0.0,0.0,False,False,
P61106,0.0,0.0,False,False,
P61158,0.0,0.0,False,False,
P61160,0.0,0.0,False,False,
P61163,0.0,0.0,False,False,
P61165,0.01282051282051282,0.010638297872340425,False,False,
P61201,0.0,0.0,False,False,
P61218,0.01282051282051282,0.010638297872340425,False,False,
P61221,0.0,0.0,False,False,
P61224,0.0,0.0,False,False,
P61225,0.0,0.0,False,False,
P61244,0.717948717948718,0.7340425531914894,False,True,
P61247,0.0,0.0,False,False,
P61254,0.0,0.0,False,False,
P61289,0.0,0.0,False,False,
P61313,0.0,0.0,False,False,
P61326,0.0,0.0,False,False,
P61353,0.0,0.0,False,False,
P61421,0.0,0.0,False,False,
P61457,0.0,0.0,False,False,
P61513,0.0,0.0,False,False,
P61586,0.0,0.0,False,False,
P61587,0.7435897435897436,0.7340425531914894,False,False,
P61599,0.01282051282051282,0.010638297872340425,False,False,
P61604,0.0,0.0,False,False,
P61619,0.0,0.0,False,False,
P61758,0.0,0.0,False,False,
P61764,0.0,0.0,False,False,
P61769,0.0,0.0,False,False,
P61803,0.0,0.0,False,False,
P61916,0.0,0.0,False,False,
P61923,0.0,0.0,False,False,
P61925,1.0,0.9893617021276596,False,True,
P61956,0.0,0.0,False,False,
P61960,0.0,0.0,False,False,
P61962,0.0,0.0,False,False,
P61964,0.0,0.0,False,False,
P61966,0.0,0.0,False,False,
P61968,0.01282051282051282,0.031914893617021274,False,False,
P61970,0.0,0.0,False,False,
P61978,0.0,0.0,False,False,
P61981,0.0,0.0,False,False,
P62068,0.34615384615384615,0.3404255319148936,False,True,
P62070,0.01282051282051282,0.010638297872340425,False,False,
P62072,0.0,0.0,False,False,
P62081,0.0,0.0,False,False,
P62136,0.0,0.0,False,False,
P62140,0.0,0.0,False,False,
P62166,0.6538461538461539,0.6914893617021277,False,True,
P62191,0.0,0.0,False,False,
P62195,0.0,0.0,False,False,
P62241,0.0,0.0,False,False,
P62244,0.0,0.0,False,False,
P62249,0.0,0.0,False,False,
P62253,0.7307692307692307,0.7553191489361702,False,True,
P62256,0.01282051282051282,0.010638297872340425,False,False,
P62258,0.0,0.0,False,False,
P62263,0.0,0.0,False,False,
P62266,0.0,0.0,False,False,
P62269,0.0,0.0,False,False,
P62273,0.0,0.0,False,False,
P62277,0.0,0.0,False,False,
P62280,0.0,0.0,False,False,
P62304,0.01282051282051282,0.010638297872340425,False,False,
P62306,0.0,0.0,False,False,
P62308,0.01282051282051282,0.02127659574468085,False,False,
P62310,0.0,0.0,False,False,
P62312,0.0,0.0,False,False,
P62314,0.0,0.0,False,False,
P62316,0.0,0.0,False,False,
P62318,0.0,0.0,False,False,
P62328,0.0,0.0,False,False,
P62330,0.0,0.0,False,False,
P62333,0.0,0.0,False,False,
P62341,0.0,0.0,False,False,
P62380,0.0,0.0,False,False,
P62424,0.0,0.0,False,False,
P62487,0.0,0.0,False,False,
P62495,0.0,0.0,False,False,
P62699,0.05128205128205128,0.06382978723404255,False,False,
P62701,0.0,0.0,False,False,
P62714,0.32051282051282054,0.30851063829787234,False,False,
P62745,0.5384615384615384,0.5106382978723404,False,True,
P62750,0.0,0.0,False,False,
P62753,0.0,0.0,False,False,
P62760,0.0,0.0,False,False,
P62805,0.0,0.0,False,False,
P62807,0.0,0.0,False,False,
P62820,0.0,0.0,False,False,
P62826,0.0,0.0,False,False,
P62829,0.0,0.0,False,False,
P62834,0.0,0.0,False,False,
P62841,0.0,0.0,False,False,
P62847,0.0,0.0,False,False,
P62851,0.0,0.0,False,False,
P62854,0.6538461538461539,0.6595744680851063,False,True,
P62857,0.0,0.0,False,False,
P62861,0.0,0.0,False,False,
P62873,0.0,0.0,False,False,
P62875,0.0,0.0,False,False,
P62879,0.0,0.0,False,False,
P62888,0.0,0.0,False,False,
P62891,0.01282051282051282,0.010638297872340425,False,False,
P62899,0.0,0.0,False,False,
P62906,0.0,0.0,False,False,
P62910,0.0,0.0,False,False,
P62913,0.0,0.0,False,False,
P62917,0.0,0.0,False,False,
P62937,0.0,0.0,False,False,
